subID,Outcome,itemL,itemR,value,compar,D_vas1,D_vas2,D_vas3
414,1,15,22,2,1,2.717786533,1.821078398,1.271814263
414,1,4,14,2,3,0,0,1.271814263
414,0,24,13,2,1,0,0,0
414,1,27,7,3,2,NaN,NaN,1.271814263
414,0,24,6,2,2,0,0,-1.271814263
414,0,18,27,3,1,0,NaN,1.271814263
414,1,8,25,3,2,0,0,-1.271814263
414,0,18,25,3,1,0,0,0
414,0,11,2,1,3,0,-1.821078398,-1.271814263
414,1,3,21,1,2,-2.717786533,1.821078398,0
414,1,23,4,2,2,2.717786533,1.821078398,2.543628527
414,1,17,25,3,1,0,0,0
414,1,1,12,1,3,0,0,1.271814263
414,1,22,6,2,2,2.717786533,1.821078398,1.271814263
414,0,26,8,3,2,0,1.821078398,0
414,1,11,21,1,1,0,1.821078398,0
414,1,1,21,1,2,0,1.821078398,1.271814263
414,1,8,27,3,2,0,NaN,0
414,1,23,15,2,1,2.717786533,1.821078398,1.271814263
414,1,6,23,2,2,2.717786533,1.821078398,1.271814263
414,1,3,12,1,3,-2.717786533,0,0
414,0,15,6,2,3,0,0,0
414,0,2,10,1,3,2.717786533,0,0
414,0,2,21,1,2,0,0,-1.271814263
414,0,16,9,3,3,0,-1.821078398,0
414,1,7,25,3,2,NaN,1.821078398,0
414,0,6,13,2,3,0,0,-1.271814263
414,1,4,22,2,2,2.717786533,1.821078398,2.543628527
414,0,14,24,2,1,0,0,-1.271814263
414,1,27,16,3,1,0,NaN,1.271814263
414,0,19,2,1,2,0,0,0
414,1,22,13,2,1,2.717786533,1.821078398,2.543628527
414,0,26,18,3,1,0,1.821078398,1.271814263
414,1,10,19,1,1,-2.717786533,0,0
414,1,11,3,1,3,-2.717786533,0,0
414,1,22,5,2,2,2.717786533,1.821078398,2.543628527
414,1,11,1,1,3,0,0,1.271814263
414,1,2,12,1,3,0,-1.821078398,-1.271814263
414,1,22,14,2,1,2.717786533,1.821078398,1.271814263
414,1,20,3,1,2,-2.717786533,1.821078398,1.271814263
414,1,7,18,3,3,NaN,1.821078398,0
414,1,25,9,3,2,0,-1.821078398,0
414,1,10,1,1,3,2.717786533,1.821078398,2.543628527
414,1,5,15,2,3,0,0,1.271814263
414,1,10,3,1,3,0,1.821078398,1.271814263
414,0,5,14,2,3,0,0,1.271814263
414,1,8,17,3,3,0,0,-1.271814263
414,1,16,26,3,1,0,1.821078398,1.271814263
414,0,19,12,1,1,0,1.821078398,1.271814263
414,1,4,15,2,3,0,0,1.271814263
414,0,13,4,2,3,0,0,0
414,1,5,13,2,3,0,0,0
414,1,8,18,3,3,0,0,-1.271814263
414,0,7,16,3,3,NaN,1.821078398,0
414,0,5,24,2,2,0,0,0
414,1,16,25,3,1,0,0,0
414,0,24,15,2,1,0,0,-1.271814263
414,1,3,19,1,2,-2.717786533,1.821078398,1.271814263
414,0,14,6,2,3,0,0,0
414,1,26,7,3,2,NaN,3.642156795,1.271814263
414,0,20,12,1,1,0,1.821078398,1.271814263
414,0,16,8,3,3,0,0,-1.271814263
414,1,23,5,2,2,2.717786533,1.821078398,2.543628527
414,1,11,20,1,1,0,1.821078398,1.271814263
414,1,20,1,1,2,0,1.821078398,2.543628527
414,1,23,14,2,1,2.717786533,1.821078398,1.271814263
414,1,11,19,1,1,0,1.821078398,1.271814263
414,0,21,10,1,1,-2.717786533,0,-1.271814263
414,1,1,19,1,2,0,1.821078398,2.543628527
414,1,17,27,3,1,0,NaN,1.271814263
414,0,21,12,1,1,0,1.821078398,0
414,1,9,27,3,2,0,NaN,1.271814263
414,1,4,22,2,2,2.717786533,1.821078398,2.543628527
414,0,21,2,1,2,0,0,-1.271814263
414,1,10,19,1,1,-2.717786533,0,0
414,0,1,12,1,3,0,0,1.271814263
414,1,17,8,3,3,0,0,-1.271814263
414,1,3,11,1,3,-2.717786533,0,0
414,0,10,21,1,1,-2.717786533,0,-1.271814263
414,1,20,10,1,1,-2.717786533,0,0
414,1,8,27,3,2,0,NaN,0
414,0,6,23,2,2,2.717786533,1.821078398,1.271814263
414,1,4,15,2,3,0,0,1.271814263
414,1,13,22,2,1,2.717786533,1.821078398,2.543628527
414,1,6,22,2,2,2.717786533,1.821078398,1.271814263
414,1,3,20,1,2,-2.717786533,1.821078398,1.271814263
414,0,8,26,3,2,0,1.821078398,0
414,1,16,25,3,1,0,0,0
414,1,15,23,2,1,2.717786533,1.821078398,1.271814263
414,1,7,25,3,2,NaN,1.821078398,0
414,1,14,23,2,1,2.717786533,1.821078398,1.271814263
414,0,14,5,2,3,0,0,1.271814263
414,1,21,11,1,1,0,1.821078398,0
414,1,1,10,1,3,2.717786533,1.821078398,2.543628527
414,1,22,5,2,2,2.717786533,1.821078398,2.543628527
414,1,13,23,2,1,2.717786533,1.821078398,2.543628527
414,1,9,27,3,2,0,NaN,1.271814263
414,0,21,12,1,1,0,1.821078398,0
414,0,19,2,1,2,0,0,0
414,1,1,19,1,2,0,1.821078398,2.543628527
414,0,27,16,3,1,0,NaN,1.271814263
414,1,1,20,1,2,0,1.821078398,2.543628527
414,0,13,4,2,3,0,0,0
414,1,7,17,3,3,NaN,1.821078398,0
414,0,24,5,2,2,0,0,0
414,0,17,26,3,1,0,1.821078398,1.271814263
414,0,16,8,3,3,0,0,-1.271814263
414,1,2,12,1,3,0,-1.821078398,-1.271814263
414,0,19,12,1,1,0,1.821078398,1.271814263
414,0,18,26,3,1,0,1.821078398,1.271814263
414,1,7,26,3,2,NaN,3.642156795,1.271814263
414,0,27,18,3,1,0,NaN,1.271814263
414,0,12,20,1,1,0,1.821078398,1.271814263
414,0,26,9,3,2,0,0,1.271814263
414,0,16,9,3,3,0,-1.821078398,0
414,1,5,13,2,3,0,0,0
414,0,19,3,1,2,-2.717786533,1.821078398,1.271814263
414,0,24,13,2,1,0,0,0
414,1,14,22,2,1,2.717786533,1.821078398,1.271814263
414,0,20,2,1,2,0,0,0
414,1,8,25,3,2,0,0,-1.271814263
414,1,16,26,3,1,0,1.821078398,1.271814263
414,1,27,7,3,2,NaN,NaN,1.271814263
414,1,5,15,2,3,0,0,1.271814263
414,1,3,12,1,3,-2.717786533,0,0
414,1,17,9,3,3,0,-1.821078398,0
414,1,10,3,1,3,0,1.821078398,1.271814263
414,1,10,2,1,3,2.717786533,0,0
414,0,7,16,3,3,NaN,1.821078398,0
414,0,4,14,2,3,0,0,1.271814263
414,1,9,18,3,3,0,-1.821078398,0
414,0,2,11,1,3,0,-1.821078398,-1.271814263
414,0,27,17,3,1,0,NaN,1.271814263
414,0,24,15,2,1,0,0,-1.271814263
414,0,15,6,2,3,0,0,0
414,0,13,6,2,3,0,0,-1.271814263
414,1,18,7,3,3,NaN,1.821078398,0
414,0,24,4,2,2,0,0,0
414,1,18,8,3,3,0,0,-1.271814263
414,1,18,25,3,1,0,0,0
414,1,21,1,1,2,0,1.821078398,1.271814263
414,1,3,21,1,2,-2.717786533,1.821078398,0
414,1,22,15,2,1,2.717786533,1.821078398,1.271814263
414,1,4,23,2,2,2.717786533,1.821078398,2.543628527
414,1,25,9,3,2,0,-1.821078398,0
414,1,25,17,3,1,0,0,0
414,1,23,5,2,2,2.717786533,1.821078398,2.543628527
414,1,19,11,1,1,0,1.821078398,1.271814263
414,0,24,6,2,2,0,0,-1.271814263
414,1,1,11,1,3,0,0,1.271814263
414,0,24,14,2,1,0,0,-1.271814263
414,1,20,11,1,1,0,1.821078398,1.271814263
414,1,6,14,2,3,0,0,0
415,1,1,10,1,3,0,-0.75669928,0
415,1,12,20,1,1,NaN,1.513398561,2.186120432
415,1,14,6,2,3,NaN,0,0
415,1,26,18,3,1,0,1.513398561,1.457413621
415,0,26,16,3,1,0,2.270097841,2.186120432
415,0,12,3,1,3,0.856762834,0,0
415,1,12,19,1,1,1.713525667,1.513398561,2.186120432
415,1,24,5,2,2,2.570288501,2.270097841,2.186120432
415,1,20,2,1,2,NaN,2.270097841,2.186120432
415,0,27,7,3,2,2.570288501,0,2.186120432
415,0,7,26,3,2,0,0,2.186120432
415,1,4,22,2,2,2.570288501,2.270097841,2.186120432
415,0,2,12,1,3,0.856762834,0.75669928,0
415,0,20,10,1,1,NaN,2.270097841,2.186120432
415,0,3,19,1,2,2.570288501,1.513398561,2.186120432
415,1,1,21,1,2,NaN,1.513398561,2.186120432
415,0,11,19,1,1,1.713525667,2.270097841,2.186120432
415,1,9,17,3,3,0,0,0
415,1,24,4,2,2,2.570288501,2.270097841,2.186120432
415,1,13,6,2,3,0,0,0.728706811
415,1,26,8,3,2,0,1.513398561,2.186120432
415,0,25,8,3,2,0,0.75669928,2.186120432
415,0,20,3,1,2,NaN,1.513398561,2.186120432
415,0,7,18,3,3,0,-1.513398561,0.728706811
415,0,16,25,3,1,0,1.513398561,2.186120432
415,1,6,22,2,2,2.570288501,2.270097841,2.186120432
415,1,2,10,1,3,0,0,0
415,1,21,12,1,1,NaN,1.513398561,2.186120432
415,1,11,2,1,3,0.856762834,0,0
415,0,1,20,1,2,NaN,1.513398561,2.186120432
415,0,8,17,3,3,0,-0.75669928,0
415,0,21,10,1,1,NaN,2.270097841,2.186120432
415,1,17,26,3,1,0,2.270097841,2.186120432
415,1,18,9,3,3,0,0.75669928,0.728706811
415,1,4,13,2,3,0,0,0.728706811
415,0,4,23,2,2,0,0,0
415,1,23,6,2,2,0,0,0
415,1,24,14,2,1,NaN,2.270097841,2.186120432
415,1,3,10,1,3,0,-0.75669928,0
415,1,5,23,2,2,0,0,0
415,1,22,5,2,2,2.570288501,2.270097841,2.186120432
415,1,23,15,2,1,-1.713525667,0,0
415,1,25,9,3,2,0,1.513398561,2.186120432
415,0,27,17,3,1,2.570288501,2.270097841,2.186120432
415,0,15,5,2,3,1.713525667,0,0
415,0,11,20,1,1,NaN,2.270097841,2.186120432
415,0,15,4,2,3,1.713525667,0,0
415,0,27,8,3,2,2.570288501,1.513398561,2.186120432
415,0,7,25,3,2,0,-0.75669928,2.186120432
415,0,14,4,2,3,NaN,0,0
415,1,7,16,3,3,0,-2.270097841,0
415,1,9,16,3,3,0,0,0
415,1,26,9,3,2,0,2.270097841,2.186120432
415,0,1,12,1,3,0.856762834,0,0
415,1,22,15,2,1,0.856762834,2.270097841,2.186120432
415,1,14,22,2,1,NaN,2.270097841,2.186120432
415,0,8,18,3,3,0,0,0.728706811
415,0,2,19,1,2,2.570288501,2.270097841,2.186120432
415,1,8,16,3,3,0,-0.75669928,0
415,0,13,23,2,1,0,0,-0.728706811
415,1,13,24,2,1,2.570288501,2.270097841,1.457413621
415,0,27,16,3,1,2.570288501,2.270097841,2.186120432
415,0,25,18,3,1,0,0.75669928,1.457413621
415,0,11,21,1,1,NaN,2.270097841,2.186120432
415,0,10,19,1,1,2.570288501,2.270097841,2.186120432
415,0,27,18,3,1,2.570288501,1.513398561,1.457413621
415,0,15,6,2,3,1.713525667,0,0
415,1,6,24,2,2,2.570288501,2.270097841,2.186120432
415,1,23,14,2,1,NaN,0,0
415,0,21,3,1,2,NaN,1.513398561,2.186120432
415,1,11,1,1,3,0.856762834,-0.75669928,0
415,1,2,21,1,2,NaN,2.270097841,2.186120432
415,1,13,5,2,3,0,0,0.728706811
415,1,13,22,2,1,2.570288501,2.270097841,1.457413621
415,1,15,24,2,1,0.856762834,2.270097841,2.186120432
415,0,14,5,2,3,NaN,0,0
415,1,27,9,3,2,2.570288501,2.270097841,2.186120432
415,0,7,17,3,3,0,-2.270097841,0
415,1,25,17,3,1,0,1.513398561,2.186120432
415,0,11,3,1,3,0.856762834,-0.75669928,0
415,0,1,19,1,2,2.570288501,1.513398561,2.186120432
415,0,2,12,1,3,0.856762834,0.75669928,0
415,1,9,27,3,2,2.570288501,2.270097841,2.186120432
415,1,5,23,2,2,0,0,0
415,1,1,11,1,3,0.856762834,-0.75669928,0
415,0,20,11,1,1,NaN,2.270097841,2.186120432
415,0,18,25,3,1,0,0.75669928,1.457413621
415,0,3,12,1,3,0.856762834,0,0
415,0,17,27,3,1,2.570288501,2.270097841,2.186120432
415,1,9,17,3,3,0,0,0
415,1,26,18,3,1,0,1.513398561,1.457413621
415,0,15,4,2,3,1.713525667,0,0
415,0,20,10,1,1,NaN,2.270097841,2.186120432
415,1,10,1,1,3,0,-0.75669928,0
415,0,8,25,3,2,0,0.75669928,2.186120432
415,1,5,14,2,3,NaN,0,0
415,1,13,6,2,3,0,0,0.728706811
415,0,10,21,1,1,NaN,2.270097841,2.186120432
415,1,2,10,1,3,0,0,0
415,0,22,13,2,1,2.570288501,2.270097841,1.457413621
415,0,8,26,3,2,0,1.513398561,2.186120432
415,1,22,15,2,1,0.856762834,2.270097841,2.186120432
415,1,16,26,3,1,0,2.270097841,2.186120432
415,1,12,20,1,1,NaN,1.513398561,2.186120432
415,1,21,2,1,2,NaN,2.270097841,2.186120432
415,1,7,17,3,3,0,-2.270097841,0
415,1,22,5,2,2,2.570288501,2.270097841,2.186120432
415,1,2,20,1,2,NaN,2.270097841,2.186120432
415,1,1,21,1,2,NaN,1.513398561,2.186120432
415,1,14,6,2,3,NaN,0,0
415,0,3,20,1,2,NaN,1.513398561,2.186120432
415,0,22,4,2,2,2.570288501,2.270097841,2.186120432
415,0,17,26,3,1,0,2.270097841,2.186120432
415,0,15,5,2,3,1.713525667,0,0
415,0,3,11,1,3,0.856762834,-0.75669928,0
415,1,6,24,2,2,2.570288501,2.270097841,2.186120432
415,1,27,18,3,1,2.570288501,1.513398561,1.457413621
415,0,16,8,3,3,0,-0.75669928,0
415,1,6,22,2,2,2.570288501,2.270097841,2.186120432
415,0,25,9,3,2,0,1.513398561,2.186120432
415,1,19,12,1,1,1.713525667,1.513398561,2.186120432
415,0,8,18,3,3,0,0,0.728706811
415,1,12,21,1,1,NaN,1.513398561,2.186120432
415,0,7,18,3,3,0,-1.513398561,0.728706811
415,1,15,23,2,1,-1.713525667,0,0
415,1,7,16,3,3,0,-2.270097841,0
415,0,1,12,1,3,0.856762834,0,0
415,0,16,27,3,1,2.570288501,2.270097841,2.186120432
415,0,1,19,1,2,2.570288501,1.513398561,2.186120432
415,0,2,19,1,2,2.570288501,2.270097841,2.186120432
415,1,22,14,2,1,NaN,2.270097841,2.186120432
415,1,13,5,2,3,0,0,0.728706811
415,0,7,26,3,2,0,0,2.186120432
415,1,13,23,2,1,0,0,-0.728706811
415,1,6,23,2,2,0,0,0
415,0,15,6,2,3,1.713525667,0,0
415,1,10,3,1,3,0,-0.75669928,0
415,0,7,27,3,2,2.570288501,0,2.186120432
415,0,11,19,1,1,1.713525667,2.270097841,2.186120432
415,1,24,15,2,1,0.856762834,2.270097841,2.186120432
415,0,25,16,3,1,0,1.513398561,2.186120432
415,1,20,1,1,2,NaN,1.513398561,2.186120432
415,0,23,4,2,2,0,0,0
415,0,17,25,3,1,0,1.513398561,2.186120432
415,1,24,14,2,1,NaN,2.270097841,2.186120432
415,0,19,3,1,2,2.570288501,1.513398561,2.186120432
415,1,9,26,3,2,0,2.270097841,2.186120432
415,1,24,5,2,2,2.570288501,2.270097841,2.186120432
415,0,4,14,2,3,NaN,0,0
415,0,24,13,2,1,2.570288501,2.270097841,1.457413621
415,0,17,8,3,3,0,-0.75669928,0
415,0,3,21,1,2,NaN,1.513398561,2.186120432
415,1,9,16,3,3,0,0,0
415,1,18,9,3,3,0,0.75669928,0.728706811
415,1,2,11,1,3,0.856762834,0,0
415,0,25,7,3,2,0,-0.75669928,2.186120432
415,1,21,11,1,1,NaN,2.270097841,2.186120432
415,1,4,13,2,3,0,0,0.728706811
415,1,14,23,2,1,NaN,0,0
415,1,24,4,2,2,2.570288501,2.270097841,2.186120432
415,0,10,19,1,1,2.570288501,2.270097841,2.186120432
415,0,27,8,3,2,2.570288501,1.513398561,2.186120432
416,0,27,16,3,1,0,0,0
416,0,18,27,3,1,0,-1.182306839,0
416,1,3,10,1,3,NaN,0,-1.331438047
416,0,7,18,3,3,0,2.364613679,1.331438047
416,0,19,11,1,1,0,NaN,0
416,1,5,14,2,3,NaN,0,1.331438047
416,1,26,9,3,2,0,1.182306839,1.331438047
416,1,26,8,3,2,-2.480003594,2.364613679,0
416,0,8,17,3,3,-1.240001797,2.364613679,1.331438047
416,1,3,19,1,2,NaN,1.182306839,-2.662876094
416,0,7,16,3,3,0,1.182306839,1.331438047
416,0,9,16,3,3,1.240001797,1.182306839,2.662876094
416,1,16,8,3,3,-1.240001797,2.364613679,1.331438047
416,0,14,24,2,1,0,0,-1.331438047
416,0,21,12,1,1,1.240001797,0,-1.331438047
416,0,19,1,1,2,1.240001797,2.364613679,-1.331438047
416,0,14,22,2,1,0,-1.182306839,0
416,0,15,4,2,3,0,1.182306839,0
416,0,10,21,1,1,1.240001797,1.182306839,0
416,1,11,3,1,3,NaN,NaN,-2.662876094
416,0,23,4,2,2,-1.240001797,-1.182306839,-1.331438047
416,1,15,6,2,3,0,2.364613679,1.331438047
416,1,14,6,2,3,0,2.364613679,1.331438047
416,0,25,7,3,2,1.240001797,0,1.331438047
416,1,13,5,2,3,NaN,-2.364613679,-1.331438047
416,0,2,19,1,2,0,1.182306839,0
416,1,6,22,2,2,0,1.182306839,1.331438047
416,0,7,17,3,3,0,1.182306839,1.331438047
416,0,23,14,2,1,-1.240001797,-2.364613679,-1.331438047
416,1,17,9,3,3,1.240001797,1.182306839,2.662876094
416,0,22,13,2,1,1.240001797,1.182306839,2.662876094
416,0,26,18,3,1,-1.240001797,-1.182306839,-1.331438047
416,1,14,4,2,3,0,1.182306839,0
416,0,11,20,1,1,NaN,NaN,1.331438047
416,0,7,27,3,2,0,1.182306839,1.331438047
416,0,9,25,3,2,2.480003594,0,2.662876094
416,0,15,24,2,1,0,0,-1.331438047
416,0,21,1,1,2,2.480003594,2.364613679,0
416,0,24,4,2,2,0,1.182306839,-1.331438047
416,0,3,12,1,3,NaN,1.182306839,0
416,0,24,5,2,2,NaN,0,0
416,1,27,17,3,1,0,0,0
416,0,12,20,1,1,NaN,0,-1.331438047
416,0,25,16,3,1,1.240001797,-1.182306839,0
416,1,25,8,3,2,0,1.182306839,1.331438047
416,0,15,5,2,3,NaN,0,1.331438047
416,0,10,2,1,3,0,0,1.331438047
416,0,19,10,1,1,0,1.182306839,-1.331438047
416,0,11,2,1,3,0,NaN,0
416,1,27,9,3,2,1.240001797,1.182306839,2.662876094
416,0,18,8,3,3,-1.240001797,3.546920518,1.331438047
416,0,2,21,1,2,1.240001797,1.182306839,1.331438047
416,0,21,3,1,2,NaN,1.182306839,-1.331438047
416,1,12,19,1,1,0,0,-2.662876094
416,0,15,23,2,1,-1.240001797,-2.364613679,-1.331438047
416,0,22,5,2,2,NaN,-1.182306839,1.331438047
416,0,1,12,1,3,1.240001797,2.364613679,1.331438047
416,0,27,8,3,2,-1.240001797,2.364613679,1.331438047
416,0,26,17,3,1,-1.240001797,0,-1.331438047
416,0,3,20,1,2,NaN,1.182306839,-1.331438047
416,1,6,23,2,2,-1.240001797,0,0
416,0,4,13,2,3,-1.240001797,-1.182306839,-2.662876094
416,0,11,21,1,1,1.240001797,NaN,1.331438047
416,1,16,26,3,1,-1.240001797,0,-1.331438047
416,0,9,18,3,3,1.240001797,2.364613679,2.662876094
416,0,20,1,1,2,NaN,2.364613679,0
416,1,13,6,2,3,-1.240001797,0,-1.331438047
416,1,6,24,2,2,0,2.364613679,0
416,1,22,15,2,1,0,-1.182306839,0
416,0,2,12,1,3,0,1.182306839,2.662876094
416,0,25,18,3,1,1.240001797,-2.364613679,0
416,0,13,24,2,1,1.240001797,2.364613679,1.331438047
416,0,2,20,1,2,NaN,1.182306839,1.331438047
416,0,26,7,3,2,-1.240001797,1.182306839,0
416,1,4,22,2,2,0,0,0
416,0,10,1,1,3,1.240001797,1.182306839,0
416,0,5,23,2,2,NaN,-2.364613679,0
416,0,10,20,1,1,NaN,1.182306839,0
416,0,25,17,3,1,1.240001797,-1.182306839,0
416,0,23,13,2,1,0,0,1.331438047
416,0,1,11,1,3,1.240001797,NaN,-1.331438047
416,0,19,11,1,1,0,NaN,0
416,1,27,16,3,1,0,0,0
416,0,1,12,1,3,1.240001797,2.364613679,1.331438047
416,0,1,21,1,2,2.480003594,2.364613679,0
416,1,27,17,3,1,0,0,0
416,1,23,6,2,2,-1.240001797,0,0
416,0,11,20,1,1,NaN,NaN,1.331438047
416,0,22,14,2,1,0,-1.182306839,0
416,0,23,4,2,2,-1.240001797,-1.182306839,-1.331438047
416,0,19,1,1,2,1.240001797,2.364613679,-1.331438047
416,0,25,18,3,1,1.240001797,-2.364613679,0
416,0,18,9,3,3,1.240001797,2.364613679,2.662876094
416,0,9,17,3,3,1.240001797,1.182306839,2.662876094
416,0,8,17,3,3,-1.240001797,2.364613679,1.331438047
416,0,21,2,1,2,1.240001797,1.182306839,1.331438047
416,0,3,21,1,2,NaN,1.182306839,-1.331438047
416,0,25,16,3,1,1.240001797,-1.182306839,0
416,0,10,21,1,1,1.240001797,1.182306839,0
416,0,19,2,1,2,0,1.182306839,0
416,1,22,15,2,1,0,-1.182306839,0
416,1,15,6,2,3,0,2.364613679,1.331438047
416,0,23,5,2,2,NaN,-2.364613679,0
416,0,23,14,2,1,-1.240001797,-2.364613679,-1.331438047
416,1,19,12,1,1,0,0,-2.662876094
416,0,8,16,3,3,-1.240001797,2.364613679,1.331438047
416,1,25,17,3,1,1.240001797,-1.182306839,0
416,1,26,16,3,1,-1.240001797,0,-1.331438047
416,0,12,21,1,1,1.240001797,0,-1.331438047
416,1,26,7,3,2,-1.240001797,1.182306839,0
416,0,8,18,3,3,-1.240001797,3.546920518,1.331438047
416,1,4,13,2,3,-1.240001797,-1.182306839,-2.662876094
416,0,18,27,3,1,0,-1.182306839,0
416,1,4,14,2,3,0,1.182306839,0
416,1,10,1,1,3,1.240001797,1.182306839,0
416,1,13,6,2,3,-1.240001797,0,-1.331438047
416,1,14,6,2,3,0,2.364613679,1.331438047
416,0,8,27,3,2,-1.240001797,2.364613679,1.331438047
416,1,25,9,3,2,2.480003594,0,2.662876094
416,0,12,20,1,1,NaN,0,-1.331438047
416,0,7,17,3,3,0,1.182306839,1.331438047
416,0,3,12,1,3,NaN,1.182306839,0
416,0,22,13,2,1,1.240001797,1.182306839,2.662876094
416,1,3,19,1,2,NaN,1.182306839,-2.662876094
416,0,24,14,2,1,0,0,-1.331438047
416,0,4,15,2,3,0,1.182306839,0
416,0,10,19,1,1,0,1.182306839,-1.331438047
416,0,11,1,1,3,1.240001797,NaN,-1.331438047
416,0,8,25,3,2,0,1.182306839,1.331438047
416,1,17,26,3,1,-1.240001797,0,-1.331438047
416,0,27,9,3,2,1.240001797,1.182306839,2.662876094
416,1,22,5,2,2,NaN,-1.182306839,1.331438047
416,0,15,24,2,1,0,0,-1.331438047
416,0,27,7,3,2,0,1.182306839,1.331438047
416,0,16,7,3,3,0,1.182306839,1.331438047
416,0,24,13,2,1,1.240001797,2.364613679,1.331438047
416,0,16,9,3,3,1.240001797,1.182306839,2.662876094
416,0,10,2,1,3,0,0,1.331438047
416,0,5,13,2,3,NaN,-2.364613679,-1.331438047
416,0,6,22,2,2,0,1.182306839,1.331438047
416,0,5,15,2,3,NaN,0,1.331438047
416,0,22,4,2,2,0,0,0
416,0,23,13,2,1,0,0,1.331438047
416,1,15,23,2,1,-1.240001797,-2.364613679,-1.331438047
416,1,25,7,3,2,1.240001797,0,1.331438047
416,0,1,20,1,2,NaN,2.364613679,0
416,0,3,20,1,2,NaN,1.182306839,-1.331438047
416,1,11,3,1,3,NaN,NaN,-2.662876094
416,0,10,20,1,1,NaN,1.182306839,0
416,0,2,20,1,2,NaN,1.182306839,1.331438047
416,1,9,26,3,2,0,1.182306839,1.331438047
416,0,24,4,2,2,0,1.182306839,-1.331438047
416,1,10,3,1,3,NaN,0,-1.331438047
416,1,26,18,3,1,-1.240001797,-1.182306839,-1.331438047
416,1,6,24,2,2,0,2.364613679,0
416,1,2,11,1,3,0,NaN,0
416,0,11,21,1,1,1.240001797,NaN,1.331438047
416,1,18,7,3,3,0,2.364613679,1.331438047
416,1,14,5,2,3,NaN,0,1.331438047
416,0,2,12,1,3,0,1.182306839,2.662876094
416,0,24,5,2,2,NaN,0,0
416,1,26,8,3,2,-2.480003594,2.364613679,0
417,0,12,3,1,3,NaN,-0.874817765,-0.823964094
417,1,15,22,2,1,NaN,0.874817765,0
417,0,8,26,3,2,0,2.624453296,0
417,1,22,14,2,1,1.028206321,1.749635531,1.647928188
417,0,8,25,3,2,3.084618962,2.624453296,-1.647928188
417,1,10,3,1,3,NaN,NaN,-2.471892281
417,0,27,8,3,2,0,2.624453296,-1.647928188
417,1,22,13,2,1,1.028206321,0.874817765,0
417,0,7,17,3,3,NaN,NaN,0.823964094
417,0,3,20,1,2,1.028206321,0,0
417,1,11,3,1,3,0,-1.749635531,0
417,1,11,19,1,1,1.028206321,1.749635531,0
417,0,1,20,1,2,1.028206321,1.749635531,2.471892281
417,1,2,12,1,3,NaN,-0.874817765,1.647928188
417,1,11,21,1,1,2.056412641,1.749635531,0
417,0,13,23,2,1,0,0,0
417,0,6,24,2,2,NaN,2.624453296,0.823964094
417,1,19,3,1,2,1.028206321,0,0
417,1,21,2,1,2,1.028206321,0,2.471892281
417,0,26,18,3,1,-1.028206321,1.749635531,1.647928188
417,0,21,3,1,2,2.056412641,0,0
417,0,2,10,1,3,NaN,NaN,0
417,0,25,9,3,2,3.084618962,2.624453296,0
417,0,18,27,3,1,-1.028206321,1.749635531,0
417,1,10,1,1,3,NaN,NaN,0
417,0,23,15,2,1,NaN,0,0
417,1,12,21,1,1,NaN,0.874817765,0.823964094
417,0,16,7,3,3,2.056412641,NaN,0.823964094
417,0,2,19,1,2,0,0,2.471892281
417,0,17,25,3,1,NaN,0.874817765,-0.823964094
417,1,26,16,3,1,-2.056412641,0.874817765,0.823964094
417,0,17,8,3,3,NaN,1.749635531,-0.823964094
417,1,24,4,2,2,NaN,0.874817765,1.647928188
417,0,12,20,1,1,NaN,0.874817765,0.823964094
417,0,7,27,3,2,0,NaN,0
417,1,10,21,1,1,NaN,NaN,2.471892281
417,0,10,19,1,1,NaN,NaN,2.471892281
417,0,17,26,3,1,NaN,0.874817765,0.823964094
417,0,9,16,3,3,2.056412641,1.749635531,0.823964094
417,0,1,12,1,3,NaN,0.874817765,1.647928188
417,0,11,20,1,1,1.028206321,1.749635531,0
417,0,1,19,1,2,1.028206321,1.749635531,2.471892281
417,0,26,7,3,2,0,NaN,1.647928188
417,0,18,9,3,3,1.028206321,0.874817765,0
417,0,14,5,2,3,-1.028206321,-2.624453296,-2.471892281
417,0,24,5,2,2,NaN,0,-0.823964094
417,0,15,6,2,3,NaN,0.874817765,0.823964094
417,1,4,15,2,3,NaN,-0.874817765,1.647928188
417,0,24,14,2,1,NaN,2.624453296,1.647928188
417,1,13,4,2,3,1.028206321,-0.874817765,1.647928188
417,0,2,11,1,3,-1.028206321,-1.749635531,2.471892281
417,1,18,8,3,3,1.028206321,0.874817765,-1.647928188
417,1,4,23,2,2,1.028206321,-0.874817765,1.647928188
417,1,16,25,3,1,1.028206321,0.874817765,-0.823964094
417,0,22,6,2,2,0,1.749635531,0.823964094
417,0,23,6,2,2,-1.028206321,0.874817765,0.823964094
417,0,12,19,1,1,NaN,0.874817765,0.823964094
417,1,14,23,2,1,0,0.874817765,1.647928188
417,1,4,22,2,2,2.056412641,0,1.647928188
417,0,26,9,3,2,0,2.624453296,1.647928188
417,0,14,6,2,3,-1.028206321,0,-0.823964094
417,0,27,9,3,2,0,2.624453296,0
417,0,25,7,3,2,3.084618962,NaN,0
417,0,14,4,2,3,1.028206321,-1.749635531,0
417,0,24,15,2,1,NaN,1.749635531,0
417,1,1,11,1,3,0,0,2.471892281
417,0,20,10,1,1,NaN,NaN,2.471892281
